ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Total_Spent,Tenure_Months,Ad_Spend,Revenue,Churn,Channel,CLTV,ROI,Age,Age_Group,Income_Group
1419,1950,Graduation,Together,34026.0,1,1,2023-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,76,17,21.87241295531383,105.6544617430751,False,Social Media,1796.1258496322766,3.8304895284727465,75,60+,Low
9150,1963,PhD,Single,48918.0,1,1,2023-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,62,20,51.72539118721126,95.45763089497515,False,Phone,1909.1526178995032,0.8454694822796505,62,60+,Mid-Low
7960,1962,2n Cycle,Together,82122.0,0,0,2023-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1382,16,47.59800806650039,1870.3419395770056,True,Phone,29925.47103323209,38.29454226243887,63,60+,High
1250,1976,Graduation,Single,37697.0,1,0,2023-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,84,23,60.07010114675698,106.45416057385914,True,SMS,2448.44569319876,0.772165495672822,49,40-50,Mid-Low
9905,1952,Graduation,Together,34074.0,1,1,2023-07-13,69,135,1,41,10,1,67,5,3,3,3,6,0,0,255,17,53.19794942356533,391.3171036319267,False,SMS,6652.390761742754,6.3558681842458995,73,60+,Low
10691,1960,Master,Married,28520.0,1,1,2023-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,43,18,38.72046002391771,61.04124566420923,False,Email,1098.742421955766,0.5764597224956501,65,60+,Low
7002,1955,Graduation,Single,62535.0,0,1,2023-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,398,15,45.214190965000725,507.71997014854446,False,Phone,7615.799552228167,10.22921718408185,70,60+,Mid-High
2952,1977,Master,Single,36273.0,1,0,2023-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,76,20,38.05961214794766,113.09967355702796,False,Phone,2261.993471140559,1.9716454575884788,48,40-50,Mid-Low
8439,1964,Graduation,Together,63404.0,0,2,2023-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,902,19,66.14010707897897,1266.8098007670117,True,Email,24069.38621457322,18.153428331379835,61,60+,Mid-High
762,1981,2n Cycle,Together,75774.0,1,0,2023-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,823,20,50.319674730079136,1186.5398337535132,False,Email,23730.796675070265,22.580037830495872,44,40-50,High
2831,1976,Graduation,Together,78416.0,0,1,2023-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,1179,18,78.5178602862951,1632.1596562982238,True,Email,29378.873813368027,19.787113280303043,49,40-50,High
6977,1974,Graduation,Together,75702.0,0,1,2023-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1921,14,49.090087792780686,2941.9799831657565,True,Phone,41187.71976432059,58.93022452077202,51,50-60,High
6289,1951,Master,Together,59385.0,1,1,2023-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,185,20,39.37389849634306,283.3876409605457,True,Email,5667.752819210914,6.19734778070975,74,60+,Mid-High
4168,1966,Graduation,Single,37070.0,1,1,2023-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,1,433,21,27.29428411080759,642.4661439399837,False,Email,13491.789022739657,22.5384867150844,59,50-60,Mid-Low
8397,1951,Graduation,Married,44689.0,1,1,2023-01-10,82,18,0,5,0,0,11,2,1,1,2,7,0,0,34,24,22.952904856160824,42.233458732591885,True,Email,1013.6030095822052,0.8400049578585665,74,60+,Mid-Low
9284,1958,Graduation,Together,53977.0,0,1,2023-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,907,19,26.237960854917652,1392.7361810987964,False,SMS,26461.987440877132,52.080961161574514,67,60+,Mid-High
6237,1966,PhD,Single,7144.0,0,2,2023-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,416,13,54.00689976517225,610.8565599606762,True,SMS,7941.135279488791,10.310713309165042,59,50-60,Low
3130,1964,Graduation,Single,18701.0,1,1,2023-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,44,19,57.63087534844901,65.06762532167568,True,Phone,1236.2848811118379,0.12904107265875164,61,60+,Low
1619,1956,Graduation,Married,90369.0,0,0,2023-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,1,1588,20,26.282139469518,2136.166700224539,False,Phone,42723.33400449078,80.27826513903342,69,60+,High
1990,1974,PhD,Single,63159.0,0,0,2023-11-05,74,965,34,586,89,86,37,1,3,5,8,3,0,0,1797,14,63.425574711141735,2788.4261449656565,False,Social Media,39037.96602951919,42.963750548023405,51,50-60,Mid-High
5513,1966,Graduation,Together,37758.0,1,1,2023-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,40,15,42.75408422474841,59.60594560375772,False,Email,894.0891840563658,0.39415793098088453,59,50-60,Mid-Low
269,1963,PhD,Single,46757.0,0,1,2023-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,1143,13,52.20189517978324,1423.0763612971475,False,Email,18499.99269686292,26.26100951691648,62,60+,Mid-Low
8093,1969,Master,Married,79734.0,0,0,2023-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,914,18,74.18330942383136,1245.883649378893,False,Email,22425.905688820076,15.794662560290865,56,50-60,High
10513,1992,Graduation,Together,63207.0,0,0,2023-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,1502,23,63.452589737982976,2334.937321465653,False,Email,53703.55839371002,35.79814064496646,33,30-40,Mid-High
10177,1954,Graduation,Divorced,72071.0,0,1,2023-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,1338,22,45.97204028141252,1630.859674748437,False,Phone,35878.912844465616,34.47503362403145,71,60+,High
2549,1983,PhD,Together,21840.0,1,0,2023-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,27,17,36.63211661877069,42.783299492134134,False,Social Media,727.3160913662803,0.1679177574525277,42,40-50,Low
5782,1982,2n Cycle,Together,58582.0,0,1,2023-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,0,763,15,17.722768980060422,1122.8804158511305,False,Phone,16843.206237766957,62.358068770995295,43,40-50,Mid-High
10057,1951,Graduation,Single,72282.0,0,0,2023-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,1,1331,17,39.212700211363696,1933.3445704973335,False,Phone,32866.85769845467,48.304040784650105,74,60+,High
10307,1956,Graduation,Married,50387.0,0,2,2023-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,525,16,46.83304641758458,686.8174438624782,True,Social Media,10989.07910179965,13.665230993911944,69,60+,Mid-Low
8566,1961,PhD,Together,32583.0,1,1,2023-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,9,18,35.19230709273224,11.695650439461035,False,Email,210.52170791029863,-0.6676645720144796,64,60+,Low
2415,1962,Graduation,Together,62568.0,0,1,2023-04-07,99,362,17,398,80,35,61,3,5,3,5,4,0,0,953,21,48.031145493615426,1502.7125932690526,True,Email,31556.964458650105,30.286211849117812,63,60+,Mid-High
5684,1971,Master,Divorced,44635.0,1,1,2023-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,68,14,51.15277824438152,89.71301075516814,False,Phone,1255.982150572354,0.7538247937690846,54,50-60,Mid-Low
8334,1971,Master,Single,33316.0,1,1,2023-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,131,15,46.627160272878825,197.8364775480756,False,Phone,2967.5471632211343,3.2429450215339246,54,50-60,Low
9166,1968,Graduation,Married,63967.0,0,1,2023-08-09,57,387,84,141,73,35,162,3,4,4,12,2,0,0,882,17,40.249961287648105,1197.0933704074575,False,Email,20350.587296926777,28.741478801740392,57,50-60,Mid-High
1440,1978,2n Cycle,Together,52513.0,0,0,2023-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,1149,16,52.529820079500915,1442.80117093265,True,Phone,23084.8187349224,26.46632615053796,47,40-50,Mid-High
78,1969,Graduation,Married,25293.0,1,0,2023-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,37,15,56.629109743541136,44.55858640589131,False,Phone,668.3787960883697,-0.2131505049666887,56,50-60,Low
5441,1965,PhD,Widow,54111.0,0,1,2023-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,388,16,33.64401383835731,550.0687387047669,True,Phone,8801.09981927627,15.349676389611911,60,50-60,Mid-High
5302,1986,Graduation,Together,78394.0,0,0,2023-02-15,13,298,27,697,216,24,166,1,4,6,5,2,0,1,1428,22,71.16398569619405,2270.96486115515,False,Phone,49961.226945413306,30.911715440589838,39,30-40,High
4687,1958,Master,Married,80739.0,0,0,2023-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,1633,19,48.52117801573608,2200.7197617961724,True,Phone,41813.675474127274,44.35586009643972,67,60+,High
1087,1975,Master,Together,22669.0,1,0,2023-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,1,173,19,50.28274434417271,232.31770951231871,False,Email,4414.036480734056,3.620227327334454,50,40-50,Low
6859,1987,Graduation,Single,29236.0,1,0,2023-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,99,15,60.62321634884836,132.42602806683792,False,Phone,1986.3904210025687,1.1844111223794145,38,30-40,Low
9860,1959,Graduation,Together,44911.0,0,1,2023-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,215,21,53.49824196895253,302.76677000821786,False,Email,6358.102170172575,4.659377932155738,66,60+,Mid-Low
7129,1962,PhD,Married,54693.0,0,1,2023-02-17,72,686,17,142,23,26,35,8,6,4,13,6,0,0,929,22,64.29704950869868,1278.5510706804675,False,Social Media,28128.123554970287,18.885065962591238,63,60+,Mid-High
5866,1974,Graduation,Together,48186.0,1,0,2023-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,219,21,54.30686247802736,339.8805213012865,False,Phone,7137.490947327016,5.258518827870099,51,50-60,Mid-Low
10521,1977,Graduation,Married,54809.0,1,1,2023-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,1,174,15,40.81343938039343,243.98424710395497,False,Phone,3659.7637065593244,4.978036911566041,48,40-50,Mid-High
7393,1978,Graduation,Together,41580.0,1,1,2023-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,92,12,55.42255287809152,129.08548844533934,False,SMS,1549.025861344072,1.3291148051097208,47,40-50,Mid-Low
7849,1970,PhD,Married,80336.0,0,0,2023-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,1052,15,32.844106890190076,1320.6267670584102,False,Phone,19809.401505876154,39.20894133226856,55,50-60,High
332,1957,Graduation,Married,47743.0,0,1,2023-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,0,275,21,51.62839558664785,438.1013495001425,False,Phone,9200.128339502991,7.485666550781686,68,60+,Mid-Low
9847,1955,2n Cycle,Married,62972.0,0,1,2023-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,587,17,49.50155014033309,763.0936347760012,False,SMS,12972.59179119202,14.415550272924575,70,60+,Mid-High
531,1954,PhD,Divorced,57333.0,0,1,2023-09-22,55,941,14,397,76,58,176,11,8,5,9,6,0,1,1662,15,46.8782471409119,2043.1724320471435,False,SMS,30647.586480707152,42.584659339022345,71,60+,Mid-High
9576,1982,PhD,Together,32313.0,1,0,2023-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,159,22,48.07193732841604,232.97610143482328,False,Phone,5125.474231566112,3.846405499391172,43,40-50,Low
6906,1953,Master,Widow,84953.0,0,0,2023-06-03,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1024,19,21.772264317535413,1472.662065216255,False,Email,27980.579239108847,66.63936188438475,72,60+,High
7419,1968,Master,Divorced,27071.0,1,0,2023-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,35,20,41.76912638388558,47.81203915589845,True,Phone,956.2407831179689,0.14467414799329414,57,50-60,Low
3170,1957,Master,Together,68148.0,0,0,2023-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,1042,16,51.39267351711672,1426.3697230814666,True,SMS,22821.915569303466,26.75433978165007,68,60+,Mid-High
8527,1965,Master,Together,65735.0,1,1,2023-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,395,13,52.39784587996101,598.0400995253361,False,Email,7774.52129382937,10.41344819585513,60,50-60,Mid-High
7872,1975,PhD,Married,86836.0,0,0,2023-09-12,7,179,21,273,0,21,63,1,6,10,6,5,0,1,557,15,34.58487288611063,712.0047762142018,False,Email,10680.071643213027,19.587173431542226,50,40-50,High
9931,1963,PhD,Married,4023.0,1,1,2023-06-23,29,5,0,1,1,1,1,15,0,0,0,19,0,0,9,18,68.98561761297051,13.752911948201604,False,SMS,247.55241506762886,-0.8006408810404589,62,60+,Low
10595,1990,Graduation,Married,30093.0,0,0,2023-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,69,18,37.007377276782485,100.70542034350252,False,Email,1812.6975661830454,1.7212255434994745,35,30-40,Low
4609,1966,PhD,Married,57705.0,0,1,2023-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,486,24,64.54185800790106,664.6477240227396,False,SMS,15951.54537654575,9.297932915742448,59,50-60,Mid-High
5010,1988,Graduation,Single,25008.0,1,0,2023-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,34,23,56.40791542807527,47.029189185540616,False,Phone,1081.6713512674341,-0.16626613785246683,37,30-40,Low
4427,1995,2n Cycle,Single,83257.0,0,0,2023-09-18,56,536,27,590,38,107,67,1,5,10,12,6,1,1,1365,15,40.30659035234295,1778.1293751236085,False,Phone,26671.940626854128,43.115102755652686,30,<30,High
11148,1975,Graduation,Together,22280.0,1,0,2023-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,13,19,76.62966338914268,19.51099453002427,True,Email,370.70889607046115,-0.7453858771251147,50,40-50,Low
1168,1978,PhD,Married,72159.0,0,0,2023-10-29,62,322,53,899,34,40,53,1,4,6,10,2,0,0,1401,14,32.095447523652794,1968.615005587872,False,SMS,27560.61007823021,60.33626908106197,47,40-50,High
9595,1961,Graduation,Together,64260.0,0,0,2023-01-11,1,539,169,816,20,0,30,1,4,5,4,3,0,1,1574,24,63.787312604150024,2090.8100201153015,False,Phone,50179.44048276724,31.777835195698035,64,60+,Mid-High
10163,1984,PhD,Single,82733.0,0,0,2023-09-10,28,712,50,420,65,38,38,1,8,4,7,4,0,1,1323,15,65.00873477064468,1903.029721260695,False,Phone,28545.445818910423,28.273446529527387,41,40-50,High
2886,1971,Master,Divorced,74290.0,0,1,2023-08-12,70,1121,0,72,0,12,12,4,10,8,10,6,0,0,1217,16,39.94069686385033,1945.123531258584,False,Phone,31121.976500137345,47.700290280089824,54,50-60,High
6710,1951,Master,Single,58217.0,2,1,2023-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,103,13,70.88697950096493,141.53280592185004,True,SMS,1839.9264769840506,0.9965980624117786,74,60+,Mid-High
5316,1976,Master,Together,21024.0,0,0,2023-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,84,18,46.24930228101571,131.73523106616162,True,Social Media,2371.234159190909,1.848372290369361,49,40-50,Low
9029,1972,PhD,Married,70116.0,0,0,2023-01-26,73,707,44,603,95,58,29,1,2,8,12,1,0,0,1536,23,54.33040443919786,2055.1783464496534,False,Phone,47269.10196834203,36.827407464813575,53,50-60,High
521,1985,Graduation,Together,54006.0,1,0,2023-09-18,42,174,77,203,6,24,97,2,8,1,7,7,0,0,581,15,53.90482758156831,709.9198810893666,False,Phone,10648.7982163405,12.16987574100153,40,30-40,Mid-High
1459,1966,PhD,Married,69063.0,0,1,2023-11-07,16,666,35,124,69,8,26,1,5,3,5,3,0,0,928,14,47.98536887794178,1189.4146698839609,False,Social Media,16651.80537837545,23.787027748175102,59,50-60,High
10241,1975,2n Cycle,Divorced,11448.0,0,0,2023-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,14,12,62.16212409739673,19.14469280263503,False,Phone,229.73631363162036,-0.6920199706715493,50,40-50,Low
1630,1979,Graduation,Single,61825.0,0,1,2023-08-07,56,162,50,100,55,30,27,1,4,2,8,4,0,0,424,17,61.9023308082832,546.0500838896389,False,Email,9282.851426123862,7.82115546797103,46,40-50,Mid-High
3254,1971,Graduation,Married,70886.0,1,0,2023-10-14,65,407,70,239,103,88,53,1,5,4,4,2,0,0,960,14,23.772020401427287,1152.08718267581,False,Email,16129.22055746134,47.463999408592045,54,50-60,High
9064,1982,Graduation,Married,69109.0,0,0,2023-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,1,1555,13,69.56510364317229,2435.130956478962,False,SMS,31656.702434226507,34.005064737195525,43,40-50,High
3678,1973,Graduation,Widow,60208.0,1,1,2023-10-07,13,488,23,71,15,0,59,11,8,3,7,7,0,1,656,15,25.062620179464886,1008.633957506996,False,Phone,15129.50936260494,39.244553453889175,52,50-60,Mid-High
4227,1968,Master,Together,32889.0,1,1,2023-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,55,16,65.48819306512486,82.33042909271283,False,Phone,1317.2868654834053,0.25717973331221977,57,50-60,Low
9467,1984,Graduation,Single,34738.0,1,0,2023-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,20,20,66.90057705241375,25.342516765168227,False,Phone,506.85033530336455,-0.6211913576572973,41,40-50,Low
8486,1971,Master,Together,30538.0,1,0,2023-10-01,27,284,0,52,8,3,20,4,9,0,4,10,0,0,367,15,33.63550354677203,458.0693729876259,False,Email,6871.040594814389,12.61862688782569,54,50-60,Low
2186,1977,2n Cycle,Together,82326.0,0,0,2023-03-10,30,938,142,754,159,81,183,1,5,10,6,2,0,1,2257,22,43.83778568068123,2769.433567823667,False,Phone,60927.53849212068,62.17457701893284,48,40-50,High
3286,1967,PhD,Divorced,26642.0,1,0,2023-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,42,22,33.41442997271096,62.56369037138508,False,Email,1376.4011881704716,0.8723554590780048,58,50-60,Low
8602,1964,Graduation,Divorced,69932.0,0,1,2023-06-12,97,412,172,153,150,105,57,2,7,6,11,4,0,0,1049,18,46.77618454566897,1648.5278203046369,True,Phone,29673.500765483463,34.242887728372345,61,60+,High
3722,1972,Graduation,Single,44503.0,1,1,2023-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,48,20,45.37948573721389,65.86628776153032,True,Phone,1317.3257552306063,0.4514551386270123,53,50-60,Mid-Low
6715,1948,PhD,Single,60200.0,0,1,2023-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,685,24,61.6949079840401,854.6445441269171,False,Phone,20511.469059046012,12.852756605909935,77,60+,Mid-High
4796,1952,Graduation,Divorced,49638.0,0,1,2023-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,39,20,69.65463119179412,54.79332800342086,False,SMS,1095.8665600684171,-0.21335700059128365,73,60+,Mid-Low
9612,1987,2n Cycle,Single,23830.0,0,0,2023-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,43,23,70.93525716184934,57.59990880828844,False,SMS,1324.797902590634,-0.1879932333667913,38,30-40,Low
3766,1959,Master,Widow,33051.0,0,0,2023-08-16,15,100,71,243,108,94,219,3,9,1,8,9,0,1,835,16,41.567479601325466,1127.191524732899,False,SMS,18035.064395726386,26.11714868314884,66,60+,Low
1399,1958,Graduation,Married,72905.0,0,0,2023-01-21,52,407,114,445,181,165,203,1,3,7,9,1,0,0,1515,23,46.86167189383208,2194.5263582383586,False,Email,50474.10623948225,45.8298775854645,67,60+,High
1570,1951,PhD,Together,69702.0,0,1,2023-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,1039,22,24.748427116685747,1545.499247871771,False,Email,34000.98345317897,61.448382702663686,74,60+,High
3426,1975,Graduation,Divorced,70300.0,1,0,2023-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,1596,17,37.911949002557165,1985.8093375206256,True,Phone,33758.758737850636,51.37951067582104,50,40-50,High
3074,1984,PhD,Married,70643.0,0,0,2023-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,1,1828,14,64.47277449646187,2219.6235767656954,False,Social Media,31074.730074719737,33.42730042411163,41,40-50,High
8341,1969,PhD,Married,30396.0,1,0,2023-04-30,22,15,0,6,0,1,12,2,1,1,2,7,0,1,34,20,74.23374235322348,54.32289211652573,False,SMS,1086.4578423305145,-0.2682183277512366,56,50-60,Low
5180,1968,PhD,Divorced,50616.0,0,1,2023-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,149,20,31.48476692180117,192.67060959536687,False,SMS,3853.4121919073373,5.119486609950251,57,50-60,Mid-Low
6461,1969,Master,Single,62772.0,0,1,2023-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,0,946,19,41.11303611270659,1155.569470625361,False,Phone,21955.81994188186,27.107130484294622,56,50-60,Mid-High
7679,1985,PhD,Single,30298.0,0,0,2023-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,28,19,49.603913645616096,35.7266036858743,False,Phone,678.8054700316118,-0.27976240058163726,40,30-40,Low
10702,1984,Graduation,Single,52413.0,1,0,2023-11-03,67,185,8,133,56,56,12,2,7,1,7,7,0,0,450,14,54.2024173822941,547.0124123427236,False,Phone,7658.17377279813,9.092029816393614,41,40-50,Mid-High
7505,1957,PhD,Married,44155.0,1,1,2023-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,46,23,37.85594720117531,62.40932046095595,False,Email,1435.414370601987,0.6486001559886563,68,60+,Mid-Low
5113,1971,PhD,Divorced,86979.0,0,0,2023-11-07,67,584,100,835,65,83,35,1,5,5,5,2,0,1,1702,14,56.36091566696135,2588.6751348544617,False,Email,36241.45188796247,44.93032430755801,54,50-60,High
10858,1975,Graduation,Together,76532.0,1,1,2023-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,820,15,42.89240979393626,1095.9281795205322,False,Social Media,16438.922692807984,24.550632029899724,50,40-50,High
2961,1982,Graduation,Married,42081.0,1,0,2023-02-26,86,175,10,110,54,6,27,2,6,3,4,6,0,0,382,22,49.78321593682581,526.2712245710144,True,Email,11577.966940562317,9.571258097083263,43,40-50,Mid-Low
2747,1988,PhD,Married,67546.0,0,0,2023-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,2126,16,58.194263720055496,3125.7189922417497,True,Email,50011.503875867995,52.711805810931374,37,30-40,Mid-High
3010,1989,Master,Together,88420.0,0,0,2023-05-02,87,957,153,612,99,95,153,1,4,7,8,1,0,0,2069,20,50.09633404716407,2903.9607323898326,True,Email,58079.21464779665,56.96752971296958,36,30-40,High
5790,1985,Graduation,Married,31158.0,1,0,2023-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,72,23,43.45421164210147,111.20963575741412,False,Social Media,2557.821622420525,1.5592372190148416,40,30-40,Low
6892,1968,Graduation,Divorced,61671.0,0,1,2023-06-03,23,641,7,56,0,0,28,8,10,4,6,8,0,0,732,19,48.35585294111254,1131.9752456533977,False,Phone,21507.529667414557,22.40927058058329,57,50-60,Mid-High
1743,1974,Graduation,Single,69719.0,0,0,2023-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,801,19,48.67455561191997,964.3753868353656,True,Phone,18323.132349871947,18.81272093214958,51,50-60,High
3578,1949,Graduation,Divorced,49160.0,0,1,2023-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,236,14,44.449834551768085,356.647571332014,False,Social Media,4993.065998648196,7.023597273835693,76,60+,Mid-Low
8462,1978,Basic,Together,24882.0,1,0,2023-09-09,52,1,4,10,29,0,36,1,1,1,2,6,0,0,80,15,46.11805905999346,110.74347520773355,False,Phone,1661.1521281160033,1.4013039027438472,47,40-50,Low
5558,1954,PhD,Single,90933.0,0,0,2023-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1685,21,73.97970755757075,2688.478524838669,True,Phone,56458.049021612045,35.340756318163386,71,60+,High
4619,1945,PhD,Single,113734.0,0,0,2023-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,277,19,58.41379171911858,385.9421140069982,False,Email,7332.900166132967,5.607037527418051,80,60+,High
8780,1950,PhD,Together,59292.0,0,1,2023-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,507,18,45.56779522956259,808.5424977247468,False,Email,14553.764959045442,16.743726543087085,75,60+,Mid-High
10789,1964,PhD,Married,45759.0,1,1,2023-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,68,22,60.45431606766103,102.12428662479604,False,SMS,2246.7343057455128,0.6892803238481366,61,60+,Mid-Low
10779,1983,Graduation,Single,22148.0,0,0,2023-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,49,20,44.99270765365985,63.67265573842081,False,SMS,1273.453114768416,0.41517723779936755,42,40-50,Low
5896,1987,Master,Married,73395.0,0,0,2023-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,397,21,67.59686956379961,561.8971227107689,True,Phone,11799.839576926148,7.312472549937189,38,30-40,High
2337,1971,Graduation,Divorced,29819.0,1,0,2023-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,39,14,55.544632882971406,62.27731597586589,False,Phone,871.8824236621224,0.1212121269588687,54,50-60,Low
10951,1968,Graduation,Married,45688.0,0,1,2023-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,0,306,23,48.39046783993657,472.16174638883547,False,Phone,10859.720166943216,8.75732964497527,57,50-60,Mid-Low
544,1954,Graduation,Married,62820.0,0,0,2023-05-11,51,398,61,265,138,61,53,1,3,4,6,1,0,0,976,20,56.715753887154165,1209.2120353360926,False,Email,24184.240706721852,20.32056708162656,71,60+,Mid-High
17,1971,PhD,Married,60491.0,0,1,2023-09-06,81,637,47,237,12,19,76,4,6,11,7,5,0,0,1028,16,26.43685771897251,1524.0601650882704,True,Email,24384.962641412327,56.6490663636822,54,50-60,Mid-High
10680,1986,Graduation,Together,33235.0,1,0,2023-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,70,23,33.09848796635292,93.67622840438275,False,Email,2154.5532533008036,1.8302268218297955,39,30-40,Low
3265,1959,Graduation,Married,35701.0,0,0,2023-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,46,21,32.091124904014166,55.32847361859841,False,Email,1161.8979459905665,0.7241051469553679,66,60+,Mid-Low
5623,1980,Master,Married,31535.0,1,0,2023-09-26,95,15,4,13,0,0,19,1,1,1,2,7,0,0,51,15,52.1441464214556,69.4310117681508,True,SMS,1041.465176522262,0.33152072731182375,45,40-50,Low
5832,1960,2n Cycle,Together,92556.0,0,0,2023-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,1263,20,75.98772499227638,1634.1979338554554,False,Email,32683.95867710911,20.506077909577634,65,60+,High
5544,1970,Graduation,Single,67384.0,0,1,2023-11-10,32,957,40,175,158,53,107,2,7,8,5,5,0,0,1490,13,83.46950219288948,2276.0460852302012,False,Email,29588.599107992617,26.267996399097857,55,50-60,Mid-High
6417,1971,Master,Together,80573.0,0,0,2023-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,1564,14,59.57076652161136,2087.8340288939107,True,Phone,29229.67640451475,34.047963133670216,54,50-60,High
5831,1967,Graduation,Married,77870.0,0,1,2023-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,1815,16,57.51266712416685,2778.782201810471,False,SMS,44460.51522896754,47.31600307826491,58,50-60,High
